,country,region,year,count
74735,BY,WIELKOPOLSKIE,2014,6588.0
74736,BY,WIELKOPOLSKIE,2015,6885.0
74737,BY,WIELKOPOLSKIE,2016,5548.0
74738,BY,WIELKOPOLSKIE,2017,6295.0
74739,BY,WIELKOPOLSKIE,2018,4992.0
74740,BY,WIELKOPOLSKIE,2019,5309.0
76804,BY,ZACHODNIOPOMORSKIE,2005,4559.0
76805,BY,ZACHODNIOPOMORSKIE,2006,4807.0
76806,BY,ZACHODNIOPOMORSKIE,2007,4347.0
76807,BY,ZACHODNIOPOMORSKIE,2008,1516.0
76808,BY,ZACHODNIOPOMORSKIE,2009,1669.0
76809,BY,ZACHODNIOPOMORSKIE,2010,2142.0
76810,BY,ZACHODNIOPOMORSKIE,2011,2148.0
76811,BY,ZACHODNIOPOMORSKIE,2012,1739.0
76812,BY,ZACHODNIOPOMORSKIE,2013,1355.0
76813,BY,ZACHODNIOPOMORSKIE,2014,1898.0
76814,BY,ZACHODNIOPOMORSKIE,2015,1960.0
76815,BY,ZACHODNIOPOMORSKIE,2016,3341.0
76816,BY,ZACHODNIOPOMORSKIE,2017,4574.0
76817,BY,ZACHODNIOPOMORSKIE,2018,3824.0
76818,BY,ZACHODNIOPOMORSKIE,2019,4969.0
77681,BY,DOLNOŚLĄSKIE,2005,14999.0
77682,BY,DOLNOŚLĄSKIE,2006,20337.0
77683,BY,DOLNOŚLĄSKIE,2007,20591.0
77684,BY,DOLNOŚLĄSKIE,2008,14032.0
77685,BY,DOLNOŚLĄSKIE,2009,11636.0
77686,BY,DOLNOŚLĄSKIE,2010,8762.0
77687,BY,DOLNOŚLĄSKIE,2011,10029.0
77688,BY,DOLNOŚLĄSKIE,2012,11284.0
77689,BY,DOLNOŚLĄSKIE,2013,12452.0
77690,BY,DOLNOŚLĄSKIE,2014,15451.0
77691,BY,DOLNOŚLĄSKIE,2015,12071.0
77692,BY,DOLNOŚLĄSKIE,2016,10566.0
77693,BY,DOLNOŚLĄSKIE,2017,13864.0
77694,BY,DOLNOŚLĄSKIE,2018,16389.0
77695,BY,DOLNOŚLĄSKIE,2019,23445.0
79202,BY,OPOLSKIE,2005,680.0
79203,BY,OPOLSKIE,2006,239.0
79204,BY,OPOLSKIE,2007,147.0
79205,BY,OPOLSKIE,2008,237.0
79206,BY,OPOLSKIE,2009,435.0
79207,BY,OPOLSKIE,2010,257.0
79208,BY,OPOLSKIE,2011,952.0
79209,BY,OPOLSKIE,2012,533.0
79210,BY,OPOLSKIE,2013,442.0
79211,BY,OPOLSKIE,2014,541.0
79212,BY,OPOLSKIE,2015,646.0
79213,BY,OPOLSKIE,2016,372.0
79214,BY,OPOLSKIE,2017,816.0
79215,BY,OPOLSKIE,2018,606.0
79216,BY,OPOLSKIE,2019,652.0
79819,BY,KUJAWSKO-POMORSKIE,2005,1394.0
79820,BY,KUJAWSKO-POMORSKIE,2006,1658.0
79821,BY,KUJAWSKO-POMORSKIE,2007,1972.0
79822,BY,KUJAWSKO-POMORSKIE,2008,1061.0
79823,BY,KUJAWSKO-POMORSKIE,2009,995.0
79824,BY,KUJAWSKO-POMORSKIE,2010,1384.0
79825,BY,KUJAWSKO-POMORSKIE,2011,1813.0
79826,BY,KUJAWSKO-POMORSKIE,2012,1507.0
79827,BY,KUJAWSKO-POMORSKIE,2013,2559.0
79828,BY,KUJAWSKO-POMORSKIE,2014,2855.0
79829,BY,KUJAWSKO-POMORSKIE,2015,3253.0
79830,BY,KUJAWSKO-POMORSKIE,2016,2086.0
79831,BY,KUJAWSKO-POMORSKIE,2017,3450.0
79832,BY,KUJAWSKO-POMORSKIE,2018,2960.0
79833,BY,KUJAWSKO-POMORSKIE,2019,1593.0
80726,BY,POMORSKIE,2005,6139.0
80727,BY,POMORSKIE,2006,8531.0
80728,BY,POMORSKIE,2007,8386.0
80729,BY,POMORSKIE,2008,5795.0
80730,BY,POMORSKIE,2009,6128.0
80731,BY,POMORSKIE,2010,5392.0
80732,BY,POMORSKIE,2011,8514.0
80733,BY,POMORSKIE,2012,8958.0
80734,BY,POMORSKIE,2013,8944.0
80735,BY,POMORSKIE,2014,16396.0
80736,BY,POMORSKIE,2015,13352.0
80737,BY,POMORSKIE,2016,14308.0
80738,BY,POMORSKIE,2017,15530.0
80739,BY,POMORSKIE,2018,15319.0
80740,BY,POMORSKIE,2019,22196.0
81698,BY,WARMIŃSKO-MAZURSKIE,2005,5356.0
81699,BY,WARMIŃSKO-MAZURSKIE,2006,8980.0
81700,BY,WARMIŃSKO-MAZURSKIE,2007,9544.0
81701,BY,WARMIŃSKO-MAZURSKIE,2008,8004.0
81702,BY,WARMIŃSKO-MAZURSKIE,2009,4700.0
81703,BY,WARMIŃSKO-MAZURSKIE,2010,6100.0
81704,BY,WARMIŃSKO-MAZURSKIE,2011,5596.0
81705,BY,WARMIŃSKO-MAZURSKIE,2012,8730.0
81706,BY,WARMIŃSKO-MAZURSKIE,2013,7317.0
81707,BY,WARMIŃSKO-MAZURSKIE,2014,8515.0
81708,BY,WARMIŃSKO-MAZURSKIE,2015,7942.0
81709,BY,WARMIŃSKO-MAZURSKIE,2016,7184.0
81710,BY,WARMIŃSKO-MAZURSKIE,2017,6375.0
81711,BY,WARMIŃSKO-MAZURSKIE,2018,6788.0
81712,BY,WARMIŃSKO-MAZURSKIE,2019,6238.0
82783,BY,ŁÓDZKIE,2005,6389.0
82784,BY,ŁÓDZKIE,2006,5488.0
82785,BY,ŁÓDZKIE,2007,6407.0
82786,BY,ŁÓDZKIE,2008,5199.0
82787,BY,ŁÓDZKIE,2009,5111.0
82788,BY,ŁÓDZKIE,2010,7831.0
82789,BY,ŁÓDZKIE,2011,15688.0
82790,BY,ŁÓDZKIE,2012,24032.0
82791,BY,ŁÓDZKIE,2013,16388.0
82792,BY,ŁÓDZKIE,2014,12885.0
82793,BY,ŁÓDZKIE,2015,10237.0
82794,BY,ŁÓDZKIE,2016,9480.0
82795,BY,ŁÓDZKIE,2017,13088.0
82796,BY,ŁÓDZKIE,2018,11540.0
82797,BY,ŁÓDZKIE,2019,11178.0
84157,BY,ŚWIĘTOKRZYSKIE,2005,412.0
84158,BY,ŚWIĘTOKRZYSKIE,2006,490.0
84159,BY,ŚWIĘTOKRZYSKIE,2007,627.0
84160,BY,ŚWIĘTOKRZYSKIE,2008,300.0
84161,BY,ŚWIĘTOKRZYSKIE,2009,578.0
84162,BY,ŚWIĘTOKRZYSKIE,2010,594.0
84163,BY,ŚWIĘTOKRZYSKIE,2011,1090.0
84164,BY,ŚWIĘTOKRZYSKIE,2012,1243.0
84165,BY,ŚWIĘTOKRZYSKIE,2013,1511.0
84166,BY,ŚWIĘTOKRZYSKIE,2014,924.0
84167,BY,ŚWIĘTOKRZYSKIE,2015,700.0
84168,BY,ŚWIĘTOKRZYSKIE,2016,872.0
84169,BY,ŚWIĘTOKRZYSKIE,2017,1060.0
84170,BY,ŚWIĘTOKRZYSKIE,2018,1763.0
84171,BY,ŚWIĘTOKRZYSKIE,2019,1314.0
84837,BY,LUBELSKIE,2005,12925.0
84838,BY,LUBELSKIE,2006,14629.0
84839,BY,LUBELSKIE,2007,13999.0
84840,BY,LUBELSKIE,2008,9305.0
84841,BY,LUBELSKIE,2009,8837.0
84842,BY,LUBELSKIE,2010,6996.0
84843,BY,LUBELSKIE,2011,9317.0
84844,BY,LUBELSKIE,2012,11087.0
84845,BY,LUBELSKIE,2013,12880.0
84846,BY,LUBELSKIE,2014,15858.0
84847,BY,LUBELSKIE,2015,13974.0
84848,BY,LUBELSKIE,2016,13442.0
84849,BY,LUBELSKIE,2017,15791.0
84850,BY,LUBELSKIE,2018,15991.0
84851,BY,LUBELSKIE,2019,17928.0
85987,BY,PODKARPACKIE,2005,1473.0
85988,BY,PODKARPACKIE,2006,946.0
85989,BY,PODKARPACKIE,2007,2811.0
85990,BY,PODKARPACKIE,2008,722.0
85991,BY,PODKARPACKIE,2009,1633.0
85992,BY,PODKARPACKIE,2010,2028.0
85993,BY,PODKARPACKIE,2011,2106.0
85994,BY,PODKARPACKIE,2012,1322.0
85995,BY,PODKARPACKIE,2013,1632.0
85996,BY,PODKARPACKIE,2014,2448.0
85997,BY,PODKARPACKIE,2015,2532.0
85998,BY,PODKARPACKIE,2016,2524.0
85999,BY,PODKARPACKIE,2017,4379.0
86000,BY,PODKARPACKIE,2018,5753.0
86001,BY,PODKARPACKIE,2019,4620.0
87109,BY,PODLASKIE,2005,30218.0
87110,BY,PODLASKIE,2006,26060.0
87111,BY,PODLASKIE,2007,27476.0
87112,BY,PODLASKIE,2008,10937.0
87113,BY,PODLASKIE,2009,13488.0
87114,BY,PODLASKIE,2010,19146.0
87115,BY,PODLASKIE,2011,35428.0
87116,BY,PODLASKIE,2012,78002.0
87117,BY,PODLASKIE,2013,94613.0
87118,BY,PODLASKIE,2014,92747.0
87119,BY,PODLASKIE,2015,87223.0
87120,BY,PODLASKIE,2016,74243.0
87121,BY,PODLASKIE,2017,57538.0
87122,BY,PODLASKIE,2018,50370.0
87123,BY,PODLASKIE,2019,52210.0
88092,BY,MAZOWIECKIE,2005,23029.0
88093,BY,MAZOWIECKIE,2006,22936.0
88094,BY,MAZOWIECKIE,2007,23568.0
88095,BY,MAZOWIECKIE,2008,16003.0
88096,BY,MAZOWIECKIE,2009,17191.0
88097,BY,MAZOWIECKIE,2010,25200.0
88098,BY,MAZOWIECKIE,2011,27295.0
88099,BY,MAZOWIECKIE,2012,35614.0
88100,BY,MAZOWIECKIE,2013,50560.0
88101,BY,MAZOWIECKIE,2014,62405.0
88102,BY,MAZOWIECKIE,2015,59891.0
88103,BY,MAZOWIECKIE,2016,64719.0
88104,BY,MAZOWIECKIE,2017,59361.0
88105,BY,MAZOWIECKIE,2018,59356.0
88106,BY,MAZOWIECKIE,2019,62984.0
90514,CY,MAŁOPOLSKIE,2005,2036.0
90515,CY,MAŁOPOLSKIE,2006,1196.0
90516,CY,MAŁOPOLSKIE,2007,1444.0
90517,CY,MAŁOPOLSKIE,2008,807.0
90518,CY,MAŁOPOLSKIE,2009,665.0
90519,CY,MAŁOPOLSKIE,2010,593.0
90520,CY,MAŁOPOLSKIE,2011,1234.0
90521,CY,MAŁOPOLSKIE,2012,1844.0
90522,CY,MAŁOPOLSKIE,2013,2437.0
90523,CY,MAŁOPOLSKIE,2014,3210.0
90524,CY,MAŁOPOLSKIE,2015,2477.0
90525,CY,MAŁOPOLSKIE,2016,3135.0
90526,CY,MAŁOPOLSKIE,2017,4321.0
90527,CY,MAŁOPOLSKIE,2018,4755.0
90528,CY,MAŁOPOLSKIE,2019,6833.0
90845,CY,ŚLĄSKIE,2005,456.0
90846,CY,ŚLĄSKIE,2006,402.0
90847,CY,ŚLĄSKIE,2007,249.0
90848,CY,ŚLĄSKIE,2008,212.0
90849,CY,ŚLĄSKIE,2009,421.0
90850,CY,ŚLĄSKIE,2010,141.0
90851,CY,ŚLĄSKIE,2011,170.0
90852,CY,ŚLĄSKIE,2012,215.0
90853,CY,ŚLĄSKIE,2013,254.0
90854,CY,ŚLĄSKIE,2014,172.0
90855,CY,ŚLĄSKIE,2015,405.0
90856,CY,ŚLĄSKIE,2016,415.0
90857,CY,ŚLĄSKIE,2017,237.0
90858,CY,ŚLĄSKIE,2018,435.0
90859,CY,ŚLĄSKIE,2019,689.0
91348,CY,LUBUSKIE,2005,6.0
91349,CY,LUBUSKIE,2006,21.0
91350,CY,LUBUSKIE,2007,12.0
91351,CY,LUBUSKIE,2008,11.0
91352,CY,LUBUSKIE,2009,23.0
91353,CY,LUBUSKIE,2010,20.0
91354,CY,LUBUSKIE,2011,9.0
91355,CY,LUBUSKIE,2012,13.0
91356,CY,LUBUSKIE,2013,6.0
91357,CY,LUBUSKIE,2014,34.0
91358,CY,LUBUSKIE,2015,13.0
91359,CY,LUBUSKIE,2016,9.0
91360,CY,LUBUSKIE,2017,17.0
91361,CY,LUBUSKIE,2018,10.0
91362,CY,LUBUSKIE,2019,28.0
91480,CY,WIELKOPOLSKIE,2005,115.0
91481,CY,WIELKOPOLSKIE,2006,102.0
91482,CY,WIELKOPOLSKIE,2007,81.0
91483,CY,WIELKOPOLSKIE,2008,133.0
91484,CY,WIELKOPOLSKIE,2009,226.0
91485,CY,WIELKOPOLSKIE,2010,179.0
91486,CY,WIELKOPOLSKIE,2011,487.0
91487,CY,WIELKOPOLSKIE,2012,717.0
91488,CY,WIELKOPOLSKIE,2013,399.0
91489,CY,WIELKOPOLSKIE,2014,555.0
91490,CY,WIELKOPOLSKIE,2015,438.0
91491,CY,WIELKOPOLSKIE,2016,830.0
91492,CY,WIELKOPOLSKIE,2017,1305.0
91493,CY,WIELKOPOLSKIE,2018,1184.0
91494,CY,WIELKOPOLSKIE,2019,244.0
91754,CY,ZACHODNIOPOMORSKIE,2005,93.0
91755,CY,ZACHODNIOPOMORSKIE,2006,54.0
91756,CY,ZACHODNIOPOMORSKIE,2007,1.0
91757,CY,ZACHODNIOPOMORSKIE,2008,14.0
91758,CY,ZACHODNIOPOMORSKIE,2009,55.0
91759,CY,ZACHODNIOPOMORSKIE,2010,366.0
91760,CY,ZACHODNIOPOMORSKIE,2011,124.0
91761,CY,ZACHODNIOPOMORSKIE,2012,208.0
91762,CY,ZACHODNIOPOMORSKIE,2013,123.0
91763,CY,ZACHODNIOPOMORSKIE,2014,214.0
91764,CY,ZACHODNIOPOMORSKIE,2015,104.0
91765,CY,ZACHODNIOPOMORSKIE,2016,79.0
91766,CY,ZACHODNIOPOMORSKIE,2017,256.0
91767,CY,ZACHODNIOPOMORSKIE,2018,44.0
91768,CY,ZACHODNIOPOMORSKIE,2019,68.0
91926,CY,DOLNOŚLĄSKIE,2005,337.0
91927,CY,DOLNOŚLĄSKIE,2006,53.0
91928,CY,DOLNOŚLĄSKIE,2007,51.0
91929,CY,DOLNOŚLĄSKIE,2008,40.0
91930,CY,DOLNOŚLĄSKIE,2009,215.0
91931,CY,DOLNOŚLĄSKIE,2010,143.0
91932,CY,DOLNOŚLĄSKIE,2011,43.0
91933,CY,DOLNOŚLĄSKIE,2012,72.0
91934,CY,DOLNOŚLĄSKIE,2013,294.0
91935,CY,DOLNOŚLĄSKIE,2014,320.0
91936,CY,DOLNOŚLĄSKIE,2015,395.0
91937,CY,DOLNOŚLĄSKIE,2016,174.0
91938,CY,DOLNOŚLĄSKIE,2017,332.0
91939,CY,DOLNOŚLĄSKIE,2018,163.0
91940,CY,DOLNOŚLĄSKIE,2019,212.0
92158,CY,OPOLSKIE,2005,24.0
92159,CY,OPOLSKIE,2006,3.0
92160,CY,OPOLSKIE,2008,5.0
92161,CY,OPOLSKIE,2009,26.0
92162,CY,OPOLSKIE,2010,130.0
92163,CY,OPOLSKIE,2011,30.0
92164,CY,OPOLSKIE,2012,5.0
92165,CY,OPOLSKIE,2013,14.0
92166,CY,OPOLSKIE,2014,17.0
92167,CY,OPOLSKIE,2015,76.0
92168,CY,OPOLSKIE,2016,65.0
92169,CY,OPOLSKIE,2017,37.0
92170,CY,OPOLSKIE,2018,73.0
92171,CY,OPOLSKIE,2019,21.0
92265,CY,KUJAWSKO-POMORSKIE,2005,89.0
92266,CY,KUJAWSKO-POMORSKIE,2006,63.0
92267,CY,KUJAWSKO-POMORSKIE,2007,109.0
92268,CY,KUJAWSKO-POMORSKIE,2008,154.0
92269,CY,KUJAWSKO-POMORSKIE,2009,16.0
92270,CY,KUJAWSKO-POMORSKIE,2010,48.0
92271,CY,KUJAWSKO-POMORSKIE,2011,64.0
92272,CY,KUJAWSKO-POMORSKIE,2012,31.0
92273,CY,KUJAWSKO-POMORSKIE,2013,21.0
92274,CY,KUJAWSKO-POMORSKIE,2014,109.0
92275,CY,KUJAWSKO-POMORSKIE,2015,184.0
92276,CY,KUJAWSKO-POMORSKIE,2016,306.0
92277,CY,KUJAWSKO-POMORSKIE,2017,299.0
92278,CY,KUJAWSKO-POMORSKIE,2018,238.0
92279,CY,KUJAWSKO-POMORSKIE,2019,276.0
92430,CY,POMORSKIE,2005,269.0
92431,CY,POMORSKIE,2006,145.0
92432,CY,POMORSKIE,2007,199.0
92433,CY,POMORSKIE,2008,291.0
92434,CY,POMORSKIE,2009,256.0
92435,CY,POMORSKIE,2010,128.0
92436,CY,POMORSKIE,2011,260.0
92437,CY,POMORSKIE,2012,179.0
92438,CY,POMORSKIE,2013,149.0
92439,CY,POMORSKIE,2014,979.0
92440,CY,POMORSKIE,2015,963.0
92441,CY,POMORSKIE,2016,732.0
92442,CY,POMORSKIE,2017,886.0
92443,CY,POMORSKIE,2018,335.0
92444,CY,POMORSKIE,2019,877.0
92659,CY,WARMIŃSKO-MAZURSKIE,2005,17.0
92660,CY,WARMIŃSKO-MAZURSKIE,2006,24.0
92661,CY,WARMIŃSKO-MAZURSKIE,2007,81.0
92662,CY,WARMIŃSKO-MAZURSKIE,2008,15.0
92663,CY,WARMIŃSKO-MAZURSKIE,2009,168.0
92664,CY,WARMIŃSKO-MAZURSKIE,2010,22.0
92665,CY,WARMIŃSKO-MAZURSKIE,2011,260.0
92666,CY,WARMIŃSKO-MAZURSKIE,2012,73.0
92667,CY,WARMIŃSKO-MAZURSKIE,2013,24.0
92668,CY,WARMIŃSKO-MAZURSKIE,2014,52.0
92669,CY,WARMIŃSKO-MAZURSKIE,2015,25.0
92670,CY,WARMIŃSKO-MAZURSKIE,2016,26.0
92671,CY,WARMIŃSKO-MAZURSKIE,2017,117.0
92672,CY,WARMIŃSKO-MAZURSKIE,2018,69.0
92673,CY,WARMIŃSKO-MAZURSKIE,2019,43.0
92876,CY,ŁÓDZKIE,2005,153.0
92877,CY,ŁÓDZKIE,2006,202.0
92878,CY,ŁÓDZKIE,2007,346.0
92879,CY,ŁÓDZKIE,2008,56.0
92880,CY,ŁÓDZKIE,2009,203.0
92881,CY,ŁÓDZKIE,2010,82.0
92882,CY,ŁÓDZKIE,2011,160.0
92883,CY,ŁÓDZKIE,2012,191.0
92884,CY,ŁÓDZKIE,2013,59.0
92885,CY,ŁÓDZKIE,2014,141.0
92886,CY,ŁÓDZKIE,2015,96.0
92887,CY,ŁÓDZKIE,2016,113.0
92888,CY,ŁÓDZKIE,2017,113.0
92889,CY,ŁÓDZKIE,2018,134.0
92890,CY,ŁÓDZKIE,2019,196.0
93087,CY,ŚWIĘTOKRZYSKIE,2005,9.0
93088,CY,ŚWIĘTOKRZYSKIE,2006,42.0
93089,CY,ŚWIĘTOKRZYSKIE,2007,39.0
93090,CY,ŚWIĘTOKRZYSKIE,2008,9.0
93091,CY,ŚWIĘTOKRZYSKIE,2009,7.0
93092,CY,ŚWIĘTOKRZYSKIE,2010,26.0
93093,CY,ŚWIĘTOKRZYSKIE,2011,35.0
93094,CY,ŚWIĘTOKRZYSKIE,2012,4.0
93095,CY,ŚWIĘTOKRZYSKIE,2013,16.0
93096,CY,ŚWIĘTOKRZYSKIE,2014,41.0
93097,CY,ŚWIĘTOKRZYSKIE,2015,4.0
93098,CY,ŚWIĘTOKRZYSKIE,2016,34.0
93099,CY,ŚWIĘTOKRZYSKIE,2017,32.0
93100,CY,ŚWIĘTOKRZYSKIE,2018,19.0
93101,CY,ŚWIĘTOKRZYSKIE,2019,48.0
93221,CY,LUBELSKIE,2005,43.0
93222,CY,LUBELSKIE,2006,80.0
93223,CY,LUBELSKIE,2007,74.0
93224,CY,LUBELSKIE,2008,39.0
93225,CY,LUBELSKIE,2009,13.0
93226,CY,LUBELSKIE,2010,25.0
93227,CY,LUBELSKIE,2011,52.0
93228,CY,LUBELSKIE,2012,57.0
93229,CY,LUBELSKIE,2013,226.0
93230,CY,LUBELSKIE,2014,23.0
93231,CY,LUBELSKIE,2015,39.0
93232,CY,LUBELSKIE,2016,131.0
93233,CY,LUBELSKIE,2017,171.0
93234,CY,LUBELSKIE,2018,155.0
93235,CY,LUBELSKIE,2019,175.0
93386,CY,PODKARPACKIE,2005,32.0
93387,CY,PODKARPACKIE,2006,10.0
93388,CY,PODKARPACKIE,2007,50.0
93389,CY,PODKARPACKIE,2008,117.0
93390,CY,PODKARPACKIE,2009,55.0
93391,CY,PODKARPACKIE,2010,124.0
93392,CY,PODKARPACKIE,2011,143.0
93393,CY,PODKARPACKIE,2012,92.0
93394,CY,PODKARPACKIE,2013,44.0
93395,CY,PODKARPACKIE,2014,22.0
93396,CY,PODKARPACKIE,2015,16.0
93397,CY,PODKARPACKIE,2016,13.0
93398,CY,PODKARPACKIE,2017,67.0
93399,CY,PODKARPACKIE,2018,98.0
93400,CY,PODKARPACKIE,2019,115.0
93577,CY,PODLASKIE,2005,17.0
93578,CY,PODLASKIE,2006,12.0
93579,CY,PODLASKIE,2007,117.0
93580,CY,PODLASKIE,2008,4.0
93581,CY,PODLASKIE,2009,22.0
93582,CY,PODLASKIE,2010,20.0
93583,CY,PODLASKIE,2011,27.0
93584,CY,PODLASKIE,2012,33.0
93585,CY,PODLASKIE,2013,52.0
93586,CY,PODLASKIE,2014,82.0
93587,CY,PODLASKIE,2015,10.0
93588,CY,PODLASKIE,2016,36.0
93589,CY,PODLASKIE,2017,72.0
93590,CY,PODLASKIE,2018,37.0
93591,CY,PODLASKIE,2019,60.0
93742,CY,MAZOWIECKIE,2005,952.0
93743,CY,MAZOWIECKIE,2006,1355.0
93744,CY,MAZOWIECKIE,2007,2904.0
93745,CY,MAZOWIECKIE,2008,4925.0
93746,CY,MAZOWIECKIE,2009,4468.0
93747,CY,MAZOWIECKIE,2010,4118.0
93748,CY,MAZOWIECKIE,2011,1519.0
93749,CY,MAZOWIECKIE,2012,2080.0
93750,CY,MAZOWIECKIE,2013,1778.0
93751,CY,MAZOWIECKIE,2014,2130.0
93752,CY,MAZOWIECKIE,2015,2671.0
93753,CY,MAZOWIECKIE,2016,2931.0
93754,CY,MAZOWIECKIE,2017,3378.0
93755,CY,MAZOWIECKIE,2018,4723.0
93756,CY,MAZOWIECKIE,2019,4730.0
94279,CZ,MAŁOPOLSKIE,2005,21057.0
94280,CZ,MAŁOPOLSKIE,2006,27138.0
94281,CZ,MAŁOPOLSKIE,2007,28047.0
94282,CZ,MAŁOPOLSKIE,2008,28203.0
94283,CZ,MAŁOPOLSKIE,2009,27642.0
94284,CZ,MAŁOPOLSKIE,2010,29840.0
94285,CZ,MAŁOPOLSKIE,2011,31207.0
94286,CZ,MAŁOPOLSKIE,2012,37176.0
94287,CZ,MAŁOPOLSKIE,2013,35657.0
94288,CZ,MAŁOPOLSKIE,2014,39782.0
94289,CZ,MAŁOPOLSKIE,2015,43214.0
94290,CZ,MAŁOPOLSKIE,2016,47416.0
94291,CZ,MAŁOPOLSKIE,2017,53168.0
94292,CZ,MAŁOPOLSKIE,2018,61238.0
94293,CZ,MAŁOPOLSKIE,2019,79554.0
96225,CZ,ŚLĄSKIE,2005,18782.0
96226,CZ,ŚLĄSKIE,2006,20340.0
96227,CZ,ŚLĄSKIE,2007,23749.0
96228,CZ,ŚLĄSKIE,2008,30116.0
96229,CZ,ŚLĄSKIE,2009,26480.0
96230,CZ,ŚLĄSKIE,2010,21123.0
96231,CZ,ŚLĄSKIE,2011,26883.0
96232,CZ,ŚLĄSKIE,2012,25893.0
96233,CZ,ŚLĄSKIE,2013,23845.0
96234,CZ,ŚLĄSKIE,2014,23169.0
96235,CZ,ŚLĄSKIE,2015,26114.0
96236,CZ,ŚLĄSKIE,2016,27751.0
96237,CZ,ŚLĄSKIE,2017,31608.0
96238,CZ,ŚLĄSKIE,2018,35247.0
96239,CZ,ŚLĄSKIE,2019,42754.0
98103,CZ,LUBUSKIE,2005,1374.0
98104,CZ,LUBUSKIE,2006,1719.0
98105,CZ,LUBUSKIE,2007,2456.0
98106,CZ,LUBUSKIE,2008,2836.0
98107,CZ,LUBUSKIE,2009,1987.0
98108,CZ,LUBUSKIE,2010,2607.0
98109,CZ,LUBUSKIE,2011,3973.0
98110,CZ,LUBUSKIE,2012,5358.0
98111,CZ,LUBUSKIE,2013,1975.0
98112,CZ,LUBUSKIE,2014,2529.0
98113,CZ,LUBUSKIE,2015,2510.0
98114,CZ,LUBUSKIE,2016,2234.0
98115,CZ,LUBUSKIE,2017,2611.0
98116,CZ,LUBUSKIE,2018,2856.0
98117,CZ,LUBUSKIE,2019,3120.0
99293,CZ,WIELKOPOLSKIE,2005,10599.0
99294,CZ,WIELKOPOLSKIE,2006,12453.0
99295,CZ,WIELKOPOLSKIE,2007,12383.0
99296,CZ,WIELKOPOLSKIE,2008,14134.0
99297,CZ,WIELKOPOLSKIE,2009,11957.0
99298,CZ,WIELKOPOLSKIE,2010,10848.0
99299,CZ,WIELKOPOLSKIE,2011,11327.0
99300,CZ,WIELKOPOLSKIE,2012,10841.0
99301,CZ,WIELKOPOLSKIE,2013,11608.0
99302,CZ,WIELKOPOLSKIE,2014,11730.0
99303,CZ,WIELKOPOLSKIE,2015,12304.0
99304,CZ,WIELKOPOLSKIE,2016,14537.0
99305,CZ,WIELKOPOLSKIE,2017,12406.0
99306,CZ,WIELKOPOLSKIE,2018,11575.0
99307,CZ,WIELKOPOLSKIE,2019,12909.0
101866,CZ,ZACHODNIOPOMORSKIE,2005,3674.0
101867,CZ,ZACHODNIOPOMORSKIE,2006,5380.0
101868,CZ,ZACHODNIOPOMORSKIE,2007,5582.0
101869,CZ,ZACHODNIOPOMORSKIE,2008,5880.0
101870,CZ,ZACHODNIOPOMORSKIE,2009,5594.0
101871,CZ,ZACHODNIOPOMORSKIE,2010,7092.0
101872,CZ,ZACHODNIOPOMORSKIE,2011,6261.0
101873,CZ,ZACHODNIOPOMORSKIE,2012,11252.0
101874,CZ,ZACHODNIOPOMORSKIE,2013,14695.0
101875,CZ,ZACHODNIOPOMORSKIE,2014,9226.0
101876,CZ,ZACHODNIOPOMORSKIE,2015,14250.0
101877,CZ,ZACHODNIOPOMORSKIE,2016,16626.0
101878,CZ,ZACHODNIOPOMORSKIE,2017,21284.0
101879,CZ,ZACHODNIOPOMORSKIE,2018,22878.0
101880,CZ,ZACHODNIOPOMORSKIE,2019,30597.0
103169,CZ,DOLNOŚLĄSKIE,2005,14242.0
103170,CZ,DOLNOŚLĄSKIE,2006,15121.0
103171,CZ,DOLNOŚLĄSKIE,2007,16122.0
103172,CZ,DOLNOŚLĄSKIE,2008,15276.0
103173,CZ,DOLNOŚLĄSKIE,2009,15643.0
103174,CZ,DOLNOŚLĄSKIE,2010,19089.0
103175,CZ,DOLNOŚLĄSKIE,2011,18959.0
103176,CZ,DOLNOŚLĄSKIE,2012,26721.0
103177,CZ,DOLNOŚLĄSKIE,2013,22976.0
103178,CZ,DOLNOŚLĄSKIE,2014,23384.0
103179,CZ,DOLNOŚLĄSKIE,2015,25922.0
103180,CZ,DOLNOŚLĄSKIE,2016,26297.0
103181,CZ,DOLNOŚLĄSKIE,2017,36663.0
103182,CZ,DOLNOŚLĄSKIE,2018,48386.0
103183,CZ,DOLNOŚLĄSKIE,2019,66928.0
105329,CZ,OPOLSKIE,2005,2747.0
105330,CZ,OPOLSKIE,2006,3418.0
105331,CZ,OPOLSKIE,2007,3791.0
105332,CZ,OPOLSKIE,2008,2963.0
105333,CZ,OPOLSKIE,2009,2743.0
105334,CZ,OPOLSKIE,2010,2842.0
105335,CZ,OPOLSKIE,2011,2722.0
105336,CZ,OPOLSKIE,2012,3947.0
105337,CZ,OPOLSKIE,2013,3383.0
105338,CZ,OPOLSKIE,2014,3115.0
105339,CZ,OPOLSKIE,2015,3838.0
105340,CZ,OPOLSKIE,2016,4012.0
105341,CZ,OPOLSKIE,2017,3108.0
105342,CZ,OPOLSKIE,2018,4724.0
105343,CZ,OPOLSKIE,2019,6539.0
106313,CZ,KUJAWSKO-POMORSKIE,2005,2819.0
106314,CZ,KUJAWSKO-POMORSKIE,2006,2911.0
